#Evid,Magnitude,Epoch(UTC),Time UTC,Time Local,Distance From,Lat,Lon,Depth Km,Depth Mi
60517867,0.8,1366043164.82,2013/04/15 16:26:04,2013/04/15 09:26:04 PDT,"5.9 km (   3.7 mi) SSW ( 199. azimuth) from Mount Vernon, WA",48.3697,-122.3648,4.2,2.6
60442111,1.4,1342537185.46,2012/07/17 14:59:45,2012/07/17 07:59:45 PDT,"5.9 km (   3.7 mi) ESE ( 118. azimuth) from Seattle, WA",47.5767,-122.2648,9.2,5.7
60990822,0.6,1429775461.55,2015/04/23 07:51:01,2015/04/23 00:51:01 PDT,"40.7 km (  25.3 mi) S   ( 170. azimuth) from Morton, WA",46.198,-122.1837,3.7,2.3
10795873,1.5,1278733215.66,2010/07/10 03:40:15,2010/07/09 20:40:15 PDT,"41.1 km (  25.5 mi) S   ( 170. azimuth) from Morton, WA",46.1942,-122.1817,2.2,1.4
60452407,0.9,1347757991.06,2012/09/16 01:13:11,2012/09/15 18:13:11 PDT,"10.1 km (   6.2 mi) W   ( 272. azimuth) from Seattle, WA",47.6047,-122.4680,23.4,14.5
60885407,1.5,1412527158.24,2014/10/05 16:39:18,2014/10/05 09:39:18 PDT,"25.3 km (  15.7 mi) NW  ( 318. azimuth) from Poulsbo, WA",47.903,-122.8737,20.5,12.7
60512161,0.8,1364041661.26,2013/03/23 12:27:41,2013/03/23 05:27:41 PDT,"7.5 km (   4.7 mi) ESE ( 112. azimuth) from Bellingham, WA",48.7382,-122.3882,25.6,15.9
60818371,0.7,1403884009.82,2014/06/27 15:46:49,2014/06/27 08:46:49 PDT,"23.5 km (  14.6 mi) ENE (  76. azimuth) from Eatonville, WA",46.92,-121.9655,12.2,7.6
60555671,1.1,1374183053.06,2013/07/18 21:30:53,2013/07/18 14:30:53 PDT,"48.4 km (  30.1 mi) SSW ( 192. azimuth) from Maupin, OR",44.7492,-121.2075,0.0,0.0
60974171,1.2,1424723034.07,2015/02/23 20:23:54,2015/02/23 12:23:54 PST,"13.1 km (   8.1 mi) E   (  84. azimuth) from Pasco, WA",46.247,-118.9280,0.0,0.0
10806153,0.9,1289332198.62,2010/11/09 19:49:58,2010/11/09 11:49:58 PST,"5.3 km (   3.3 mi) SSE ( 167. azimuth) from Duvall, WA",47.695,-121.9692,24.3,15.1
61025542,1.2,1434101311.13,2015/06/12 09:28:31,2015/06/12 02:28:31 PDT,"38.2 km (  23.8 mi) E   (  92. azimuth) from Eatonville, WA",46.855,-121.7623,3.4,2.1
60610917,1.0,1381814564.58,2013/10/15 05:22:44,2013/10/14 22:22:44 PDT,"10.8 km (   6.7 mi) NNE (  13. azimuth) from Tacoma, WA",47.3317,-122.4002,17.9,11.1
60620276,0.8,1383083149.61,2013/10/29 21:45:49,2013/10/29 14:45:49 PDT,"18.1 km (  11.3 mi) E   (  94. azimuth) from Longview, WA",46.124,-122.7075,0.0,0.0
60434061,2.1,1340832216.57,2012/06/27 21:23:36,2012/06/27 14:23:36 PDT,"67.3 km (  41.8 mi) E   (  86. azimuth) from Hope, BC",49.424,-120.5223,0.0,0.0
60509691,1.6,1362976807.34,2013/03/11 04:40:07,2013/03/10 21:40:07 PDT,"9.2 km (   5.7 mi) NW  ( 315. azimuth) from Friday Harbor, WA",48.5933,-123.0940,10.3,6.4
60703897,2.4,1393540122.9,2014/02/27 22:28:42,2014/02/27 14:28:42 PST,"66.5 km (  41.3 mi) W   ( 260. azimuth) from Penticton, BC",49.3955,-120.4893,0.0,0.0
60490181,2.3,1354227381.07,2012/11/29 22:16:21,2012/11/29 14:16:21 PST,"67.6 km (  42.0 mi) W   ( 262. azimuth) from Penticton, BC",49.4107,-120.5077,0.0,0.0
60409221,1.9,1334440209.26,2012/04/14 21:50:09,2012/04/14 14:50:09 PDT,"40.6 km (  25.3 mi) ENE (  65. azimuth) from Skykomish, WA",47.8638,-120.8718,8.4,5.2
10830618,1.5,1316791808.37,2011/09/23 15:30:08,2011/09/23 08:30:08 PDT,"5.2 km (   3.2 mi) WNW ( 295. azimuth) from The Dalles, OR",45.615,-121.2333,1.1,0.7
60775746,0.8,1400173780.58,2014/05/15 17:09:40,2014/05/15 10:09:40 PDT,"39.7 km (  24.6 mi) E   (  92. azimuth) from Eatonville, WA",46.8567,-121.7437,0.8,0.5
10801068,2.9,1273319863.27,2010/05/08 11:57:43,2010/05/08 04:57:43 PDT,"26.2 km (  16.3 mi) ESE ( 121. azimuth) from Vantage, WA",46.8377,-119.6875,3.1,1.9
10794753,1.1,1270800913.86,2010/04/09 08:15:13,2010/04/09 01:15:13 PDT,"18.4 km (  11.5 mi) WNW ( 287. azimuth) from Hanford-200W, WA",46.6022,-119.8577,7.5,4.6
60530337,1.1,1368654474.9,2013/05/15 21:47:54,2013/05/15 14:47:54 PDT,"34.9 km (  21.7 mi) NNW ( 334. azimuth) from Portland, OR",45.8173,-122.8148,0.0,0.0
60723101,1.7,1395216267.07,2014/03/19 08:04:27,2014/03/19 01:04:27 PDT,"17.7 km (  11.0 mi) W   ( 273. azimuth) from Poulsbo, WA",47.7435,-122.8815,18.0,11.1
10791458,1.1,1267802599.18,2010/03/05 15:23:19,2010/03/05 07:23:19 PST,"8.1 km (   5.0 mi) NNE (  27. azimuth) from Kirkland, Wa",47.7465,-122.1583,18.4,11.4
60995256,2.1,1428429213.12,2015/04/07 17:53:33,2015/04/07 10:53:33 PDT,"133.5 km (  82.9 mi) NW  ( 306. azimuth) from Coos Bay, OR",44.0772,-125.5543,34.3,21.2
10832653,1.7,1319401720.96,2011/10/23 20:28:40,2011/10/23 13:28:40 PDT,"51.1 km (  31.7 mi) SW  ( 229. azimuth) from Coos Bay, OR",43.068,-124.6933,24.6,15.3
60391506,0.9,1327794931.31,2012/01/28 23:55:31,2012/01/28 15:55:31 PST,"9.1 km (   5.6 mi) N   ( 355. azimuth) from Tacoma, WA",47.3178,-122.4435,19.9,12.3
60418336,1.1,1337174902.61,2012/05/16 13:28:22,2012/05/16 06:28:22 PDT,"9.4 km (   5.8 mi) NNE (  18. azimuth) from Enumclaw, WA",47.2852,-121.9495,17.5,10.8
60404582,2.1,1337548956.07,2012/05/20 21:22:36,2012/05/20 14:22:36 PDT,"67.4 km (  41.9 mi) E   (  85. azimuth) from Hope, BC",49.4362,-120.5217,0.0,0.0
60636221,2.1,1385166327.05,2013/11/23 00:25:27,2013/11/22 16:25:27 PST,"46.3 km (  28.8 mi) NNE (  26. azimuth) from Walla Walla, Wa",46.444,-118.0648,0.3,0.2
60798341,2.6,1401615625.45,2014/06/01 09:40:25,2014/06/01 02:40:25 PDT,"34.1 km (  21.2 mi) W   ( 263. azimuth) from Poulsbo, WA",47.6965,-123.0978,40.3,25.0
60840212,1.7,1407746465.8,2014/08/11 08:41:05,2014/08/11 01:41:05 PDT,"31.1 km (  19.3 mi) SE  ( 132. azimuth) from Enumclaw, WA",47.019,-121.6808,7.8,4.8
60027708,1.9,1367342908.16,2013/04/30 17:28:28,2013/04/30 10:28:28 PDT,"7.0 km (   4.4 mi) SW  ( 227. azimuth) from Olympia, WA",47.002,-122.9580,0.0,0.0
60036118,0.7,1382367287.39,2013/10/21 14:54:47,2013/10/21 07:54:47 PDT,"11.9 km (   7.4 mi) W   ( 266. azimuth) from Mount Vernon, WA",48.4123,-122.4982,12.8,8.0
60378907,1.0,1329255487.57,2012/02/14 21:38:07,2012/02/14 13:38:07 PST,"3.1 km (   2.0 mi) NNE (  30. azimuth) from Granite Falls, WA",48.1085,-121.9468,0.0,0.0
60514807,2.0,1365123102.27,2013/04/05 00:51:42,2013/04/04 17:51:42 PDT,"24.2 km (  15.1 mi) E   (  83. azimuth) from Monroe, WA",47.883,-121.6495,7.6,4.7
60645032,2.2,1386382094.95,2013/12/07 02:08:14,2013/12/06 18:08:14 PST,"16.0 km (  10.0 mi) W   ( 274. azimuth) from Poulsbo, WA",47.7442,-122.8592,18.2,11.3
60612372,1.5,1382001434.68,2013/10/17 09:17:14,2013/10/17 02:17:14 PDT,"14.9 km (   9.2 mi) SSE ( 156. azimuth) from Canby, OR",45.1405,-122.6147,16.6,10.3
60379607,2.6,1329425463.43,2012/02/16 20:51:03,2012/02/16 12:51:03 PST,"24.7 km (  15.4 mi) SSW ( 197. azimuth) from Penticton, BC",49.2877,-119.6852,0.0,0.0
60394387,0.8,1334775382.68,2012/04/18 18:56:22,2012/04/18 11:56:22 PDT,"10.4 km (   6.5 mi) WNW ( 283. azimuth) from Bremerton, WA",47.5873,-122.7657,18.8,11.6
60637201,2.8,1385315029.73,2013/11/24 17:43:49,2013/11/24 09:43:49 PST,"20.3 km (  12.6 mi) ENE (  66. azimuth) from Port Angeles, WA",48.1898,-123.1935,42.1,26.1
60749257,1.2,1398878861.37,2014/04/30 17:27:41,2014/04/30 10:27:41 PDT,"12.9 km (   8.0 mi) NNE (  31. azimuth) from Roseburg, OR",43.3167,-123.2590,0.0,0.0
10818138,1.2,1293645097.33,2010/12/29 17:51:37,2010/12/29 09:51:37 PST,"21.4 km (  13.3 mi) SSW ( 196. azimuth) from Bremerton, WA",47.3812,-122.7065,27.2,16.9
60485482,1.2,1356341800.27,2012/12/24 09:36:40,2012/12/24 01:36:40 PST,"24.2 km (  15.0 mi) E   (  85. azimuth) from Monroe, WA",47.875,-121.6487,11.7,7.2
60816771,1.5,1403712784,2014/06/25 16:13:04,2014/06/25 09:13:04 PDT,"36.4 km (  22.6 mi) E   (  96. azimuth) from Roseburg, OR",43.1798,-122.8945,0.0,0.0
10804973,0.7,1275314297.19,2010/05/31 13:58:17,2010/05/31 06:58:17 PDT,"38.1 km (  23.7 mi) SE  ( 144. azimuth) from Hyak, WA",47.1162,-121.0985,12.7,7.9
10786718,0.9,1265776994.25,2010/02/10 04:43:14,2010/02/09 20:43:14 PST,"41.2 km (  25.6 mi) S   ( 170. azimuth) from Morton, WA",46.1935,-122.1845,1.9,1.2
60444796,2.5,1343164490.23,2012/07/24 21:14:50,2012/07/24 14:14:50 PDT,"66.7 km (  41.4 mi) W   ( 263. azimuth) from Penticton, BC",49.4297,-120.4993,0.0,0.0
60690682,1.8,1392191330.85,2014/02/12 07:48:50,2014/02/11 23:48:50 PST,"29.9 km (  18.6 mi) SE  ( 141. azimuth) from Canby, OR",45.053,-122.4528,16.4,10.2
10824153,2.1,1300726644.24,2011/03/21 16:57:24,2011/03/21 09:57:24 PDT,"34.6 km (  21.5 mi) NNW ( 333. azimuth) from Aberdeen, WA",47.254,-124.0185,22.3,13.8
60386257,1.6,1331315839.39,2012/03/09 17:57:19,2012/03/09 09:57:19 PST,"49.5 km (  30.7 mi) NNE (  11. azimuth) from Yreka, CA",42.1722,-122.5162,6.8,4.2
60649642,1.5,1386899758.17,2013/12/13 01:55:58,2013/12/12 17:55:58 PST,"24.3 km (  15.1 mi) E   (  87. azimuth) from Monroe, WA",47.8695,-121.6468,11.6,7.2
60443072,1.0,1345611319.27,2012/08/22 04:55:19,2012/08/21 21:55:19 PDT,"4.9 km (   3.0 mi) N   (   8. azimuth) from Hanford-400, WA",46.4128,-119.2685,0.0,0.0
10794068,1.3,1278093605.01,2010/07/02 18:00:05,2010/07/02 11:00:05 PDT,"16.2 km (  10.0 mi) ESE ( 105. azimuth) from Enumclaw, WA",47.1667,-121.7817,0.1,0.0
60386352,0.9,1331357950.19,2012/03/10 05:39:10,2012/03/09 21:39:10 PST,"22.5 km (  14.0 mi) S   ( 186. azimuth) from Vancouver, BC",48.9285,-123.0925,18.4,11.4
60808951,1.6,1402764867.64,2014/06/14 16:54:27,2014/06/14 09:54:27 PDT,"45.1 km (  28.0 mi) ESE ( 106. azimuth) from Diablo, WA",48.6037,-120.5507,10.2,6.3
60531922,1.7,1369080481.85,2013/05/20 20:08:01,2013/05/20 13:08:01 PDT,"28.4 km (  17.6 mi) W   ( 269. azimuth) from Salem, OR",44.9365,-123.3947,26.8,16.6
60505211,0.8,1360267467.82,2013/02/07 20:04:27,2013/02/07 12:04:27 PST,"2.1 km (   1.3 mi) N   (   5. azimuth) from Entiat, WA",47.6802,-120.2208,3.3,2.0
10827423,1.1,1316069008.74,2011/09/15 06:43:28,2011/09/14 23:43:28 PDT,"31.6 km (  19.7 mi) ENE (  65. azimuth) from Longview, WA",46.2583,-122.5703,15.1,9.3
60490481,1.4,1354401922.1,2012/12/01 22:45:22,2012/12/01 14:45:22 PST,"36.3 km (  22.5 mi) WSW ( 243. azimuth) from Millican, OR",43.7292,-121.3202,0.5,0.3
61001562,1.0,1431467024.72,2015/05/12 21:43:44,2015/05/12 14:43:44 PDT,"24.3 km (  15.1 mi) W   ( 275. azimuth) from Roseburg, OR",43.2373,-123.6395,0.0,0.0
60944267,1.6,1420162171.17,2015/01/02 01:29:31,2015/01/01 17:29:31 PST,"23.5 km (  14.6 mi) W   ( 260. azimuth) from Newberg, OR",45.2627,-123.2678,18.1,11.2
60651062,2.1,1387059057.76,2013/12/14 22:10:57,2013/12/14 14:10:57 PST,"67.7 km (  42.0 mi) W   ( 260. azimuth) from Penticton, BC",49.3908,-120.5037,0.0,0.0
60475487,1.0,1353109137.48,2012/11/16 23:38:57,2012/11/16 15:38:57 PST,"28.0 km (  17.4 mi) NE  (  54. azimuth) from Portland, OR",45.682,-122.3273,0.0,0.0
10807193,1.8,1284081401.42,2010/09/10 01:16:41,2010/09/09 18:16:41 PDT,"42.9 km (  26.7 mi) NNE (  20. azimuth) from Portland, OR",45.8982,-122.4327,0.1,0.0
60404557,1.5,1337545883.67,2012/05/20 20:31:23,2012/05/20 13:31:23 PDT,"48.4 km (  30.1 mi) N   ( 356. azimuth) from Crescent City, CA",42.1908,-124.2380,3.6,2.3
60620866,0.8,1383155957.2,2013/10/30 17:59:17,2013/10/30 10:59:17 PDT,"13.1 km (   8.2 mi) ENE (  72. azimuth) from Duvall, WA",47.7783,-121.8182,10.0,6.2
10791938,0.9,1267215286.6,2010/02/26 20:14:46,2010/02/26 12:14:46 PST,"36.5 km (  22.7 mi) NNE (  17. azimuth) from Satsop, WA",47.3175,-123.3422,0.0,0.0
10810048,1.6,1285120192.63,2010/09/22 01:49:52,2010/09/21 18:49:52 PDT,"37.2 km (  23.1 mi) SSE ( 153. azimuth) from Morton, WA",46.2607,-122.0538,11.5,7.1
60887306,0.7,1411750441.63,2014/09/26 16:54:01,2014/09/26 09:54:01 PDT,"10.4 km (   6.4 mi) N   ( 355. azimuth) from Morton, WA",46.651,-122.2877,17.6,10.9
60973826,0.9,1424653307.9,2015/02/23 01:01:47,2015/02/22 17:01:47 PST,"17.9 km (  11.1 mi) NE  (  55. azimuth) from Hanford-200E, WA",46.6458,-119.3405,14.9,9.3
10784278,1.0,1265404833.98,2010/02/05 21:20:33,2010/02/05 13:20:33 PST,"33.0 km (  20.5 mi) E   (  99. azimuth) from Longview, WA",46.0897,-122.5188,14.1,8.7
10817543,1.4,1307778461.79,2011/06/11 07:47:41,2011/06/11 00:47:41 PDT,"26.3 km (  16.4 mi) ESE ( 109. azimuth) from Eatonville, WA",46.7912,-121.9372,10.4,6.5
10829118,1.0,1318102701.73,2011/10/08 19:38:21,2011/10/08 12:38:21 PDT,"4.8 km (   3.0 mi) WSW ( 239. azimuth) from Darrington, WA",48.2308,-121.6568,10.2,6.3
60546151,0.9,1372301701.88,2013/06/27 02:55:01,2013/06/26 19:55:01 PDT,"41.1 km (  25.5 mi) WNW ( 294. azimuth) from Entiat, WA",47.8132,-120.7238,10.5,6.5
10790248,1.1,1267556156.46,2010/03/02 18:55:56,2010/03/02 10:55:56 PST,"28.1 km (  17.5 mi) WSW ( 244. azimuth) from Morton, WA",46.4483,-122.6055,0.0,0.0
60398797,2.4,1335999604.82,2012/05/02 23:00:04,2012/05/02 16:00:04 PDT,"66.2 km (  41.1 mi) WSW ( 257. azimuth) from Penticton, BC",49.363,-120.4737,0.0,0.0
60884567,1.1,1412422264.41,2014/10/04 11:31:04,2014/10/04 04:31:04 PDT,"23.7 km (  14.7 mi) E   (  87. azimuth) from Monroe, WA",47.8683,-121.6547,12.3,7.6
10833168,0.7,1324517176.48,2011/12/22 01:26:16,2011/12/21 17:26:16 PST,"9.1 km (   5.7 mi) NE  (  35. azimuth) from Monroe, WA",47.9237,-121.9010,17.0,10.5
60487297,1.4,1357013744.3,2013/01/01 04:15:44,2012/12/31 20:15:44 PST,"21.9 km (  13.6 mi) WNW ( 297. azimuth) from Friday Harbor, WA",48.6262,-123.2698,8.9,5.5
60547391,1.9,1372567450.77,2013/06/30 04:44:10,2013/06/29 21:44:10 PDT,"25.7 km (  15.9 mi) S   ( 178. azimuth) from Millican, OR",43.6485,-120.9087,15.1,9.3
60394657,2.6,1334853389.12,2012/04/19 16:36:29,2012/04/19 09:36:29 PDT,"9.8 km (   6.1 mi) SE  ( 130. azimuth) from Deming, WA",48.768,-122.1150,19.8,12.3
60474191,2.6,1349751653.26,2012/10/09 03:00:53,2012/10/08 20:00:53 PDT,"38.7 km (  24.0 mi) SSE ( 147. azimuth) from Hyak, WA",47.1033,-121.1133,1.5,0.9
60519742,0.9,1366486938.94,2013/04/20 19:42:18,2013/04/20 12:42:18 PDT,"27.6 km (  17.1 mi) S   ( 182. azimuth) from Centralia, WA",46.4682,-122.9710,17.9,11.1
10829078,0.9,1318076485.87,2011/10/08 12:21:25,2011/10/08 05:21:25 PDT,"44.3 km (  27.5 mi) ESE ( 108. azimuth) from Longview, WA",46.0162,-122.3950,17.0,10.5
10800143,0.9,1280262454.55,2010/07/27 20:27:34,2010/07/27 13:27:34 PDT,"48.1 km (  29.9 mi) SE  ( 141. azimuth) from Enumclaw, WA",46.8707,-121.5845,2.5,1.5
60690267,1.7,1392152113.44,2014/02/11 20:55:13,2014/02/11 12:55:13 PST,"28.0 km (  17.4 mi) SW  ( 221. azimuth) from Salem, OR",44.7522,-123.2663,0.0,0.0
10832038,1.6,1323807895.01,2011/12/13 20:24:55,2011/12/13 12:24:55 PST,"32.0 km (  19.9 mi) N   ( 351. azimuth) from Tillamook, OR",45.7398,-123.9077,8.2,5.1
10801538,1.5,1282660462.04,2010/08/24 14:34:22,2010/08/24 07:34:22 PDT,"23.8 km (  14.8 mi) SSW ( 194. azimuth) from Bremerton, WA",47.3588,-122.7043,18.0,11.2
60573291,1.6,1376610578.77,2013/08/15 23:49:38,2013/08/15 16:49:38 PDT,"27.5 km (  17.1 mi) SSW ( 199. azimuth) from Morton, WA",46.3242,-122.3888,13.5,8.4
60826562,0.8,1406221144.46,2014/07/24 16:59:04,2014/07/24 09:59:04 PDT,"51.0 km (  31.7 mi) NNE (  26. azimuth) from Portland, OR",45.9465,-122.3303,0.0,0.0
60702692,1.1,1393448642.52,2014/02/26 21:04:02,2014/02/26 13:04:02 PST,"16.7 km (  10.4 mi) N   (   2. azimuth) from Poulsbo, WA",47.8852,-122.6372,0.0,0.0
10829003,0.7,1316328088.12,2011/09/18 06:41:28,2011/09/17 23:41:28 PDT,"26.3 km (  16.3 mi) S   ( 179. azimuth) from Morton, WA",46.3222,-122.2688,8.1,5.0
10822923,2.1,1300483748.09,2011/03/18 21:29:08,2011/03/18 14:29:08 PDT,"1.4 km (   0.9 mi) ENE (  67. azimuth) from Granite Falls, WA",48.089,-121.9503,0.1,0.0
60597186,1.0,1379694731.18,2013/09/20 16:32:11,2013/09/20 09:32:11 PDT,"32.2 km (  20.0 mi) NE  (  42. azimuth) from Eugene, OR",44.2683,-122.8180,0.0,0.0
60978236,1.0,1425319463.78,2015/03/02 18:04:23,2015/03/02 10:04:23 PST,"38.0 km (  23.6 mi) E   (  93. azimuth) from Eatonville, WA",46.8483,-121.7662,2.8,1.7
60441822,2.1,1345382885.68,2012/08/19 13:28:05,2012/08/19 06:28:05 PDT,"13.1 km (   8.1 mi) E   (  81. azimuth) from Entiat, WA",47.6793,-120.0500,5.5,3.4
10786618,1.8,1263113701.37,2010/01/10 08:55:01,2010/01/10 00:55:01 PST,"15.3 km (   9.5 mi) NNW ( 337. azimuth) from Bellingham, WA",48.8897,-122.5643,21.0,13.0
10816698,2.0,1305784709.15,2011/05/19 05:58:29,2011/05/18 22:58:29 PDT,"47.1 km (  29.3 mi) ESE ( 112. azimuth) from Newport, OR",44.4778,-123.5013,17.8,11.0
10802878,1.7,1276630993.04,2010/06/15 19:43:13,2010/06/15 12:43:13 PDT,"22.8 km (  14.2 mi) NW  ( 326. azimuth) from Prosser, Wa",46.3762,-119.9353,0.0,0.0
10830368,1.5,1323121269.97,2011/12/05 21:41:09,2011/12/05 13:41:09 PST,"20.3 km (  12.6 mi) ENE (  73. azimuth) from Enumclaw, WA",47.2587,-121.7305,12.0,7.5
60660706,0.8,1387870509.03,2013/12/24 07:35:09,2013/12/23 23:35:09 PST,"23.5 km (  14.6 mi) E   (  89. azimuth) from Monroe, WA",47.8615,-121.6573,13.7,8.5
10806673,1.6,1289583385.29,2010/11/12 17:36:25,2010/11/12 09:36:25 PST,"25.3 km (  15.7 mi) NW  ( 322. azimuth) from Poulsbo, WA",47.9135,-122.8557,21.7,13.4
10822423,1.1,1309460951.44,2011/06/30 19:09:11,2011/06/30 12:09:11 PDT,"17.1 km (  10.6 mi) ESE ( 104. azimuth) from Enumclaw, WA",47.1688,-121.7682,0.0,0.0
10830843,1.4,1321427158.07,2011/11/16 07:05:58,2011/11/15 23:05:58 PST,"4.1 km (   2.6 mi) N   ( 351. azimuth) from North Bend, WA",47.5332,-121.7938,15.6,9.7
10831428,1.4,1318814551.5,2011/10/17 01:22:31,2011/10/16 18:22:31 PDT,"24.8 km (  15.4 mi) NW  ( 323. azimuth) from Yakima, Wa",46.7728,-120.7092,9.7,6.0
10796993,1.4,1281057690.79,2010/08/06 01:21:30,2010/08/05 18:21:30 PDT,"17.6 km (  10.9 mi) NW  ( 326. azimuth) from Portland, OR",45.6653,-122.7475,18.9,11.7
60403736,1.3,1332130491.75,2012/03/19 04:14:51,2012/03/18 21:14:51 PDT,"14.0 km (   8.7 mi) N   ( 359. azimuth) from Poulsbo, WA",47.861,-122.6478,22.8,14.2
60619126,0.9,1382911019.13,2013/10/27 21:56:59,2013/10/27 14:56:59 PDT,"53.1 km (  33.0 mi) NNE (  33. azimuth) from Eugene, OR",44.4533,-122.7250,14.5,9.0
60377952,1.9,1328845194.54,2012/02/10 03:39:54,2012/02/09 19:39:54 PST,"13.0 km (   8.1 mi) NE  (  37. azimuth) from Newberg, OR",45.393,-122.8717,65.7,40.7
60431336,1.5,1340227540.76,2012/06/20 21:25:40,2012/06/20 14:25:40 PDT,"68.0 km (  42.2 mi) E   (  88. azimuth) from Hope, BC",49.3998,-120.5112,0.0,0.0
60537936,2.2,1370798710.67,2013/06/09 17:25:10,2013/06/09 10:25:10 PDT,"67.8 km (  42.1 mi) E   (  87. azimuth) from Hope, BC",49.4145,-120.5143,0.0,0.0
10814138,1.9,1297236980.66,2011/02/09 07:36:20,2011/02/08 23:36:20 PST,"34.1 km (  21.2 mi) S   ( 180. azimuth) from Longview, WA",45.8302,-122.9415,21.7,13.5
10827963,1.1,1317551998.04,2011/10/02 10:39:58,2011/10/02 03:39:58 PDT,"20.1 km (  12.5 mi) WNW ( 287. azimuth) from Darrington, WA",48.3048,-121.8618,7.5,4.6
60100808,1.8,1417024819.91,2014/11/26 18:00:19,2014/11/26 10:00:19 PST,"14.1 km (   8.8 mi) NNW ( 329. azimuth) from Newberg, OR",45.4085,-123.0657,0.0,0.0
60887617,0.7,1412718351.49,2014/10/07 21:45:51,2014/10/07 14:45:51 PDT,"5.9 km (   3.7 mi) S   ( 170. azimuth) from Bremerton, WA",47.5143,-122.6167,0.0,0.0
10797243,0.8,1281115733.08,2010/08/06 17:28:53,2010/08/06 10:28:53 PDT,"7.7 km (   4.8 mi) SSW ( 197. azimuth) from Bremerton, WA",47.501,-122.6603,0.9,0.5
60405002,2.5,1337636885.15,2012/05/21 21:48:05,2012/05/21 14:48:05 PDT,"2.9 km (   1.8 mi) NNW ( 327. azimuth) from Okanogan, WA",48.3883,-119.5993,0.0,0.0
10812623,1.1,1296958489.56,2011/02/06 02:14:49,2011/02/05 18:14:49 PST,"26.1 km (  16.2 mi) ESE ( 106. azimuth) from Eatonville, WA",46.8032,-121.9357,10.8,6.7
60817491,0.9,1403788877.87,2014/06/26 13:21:17,2014/06/26 06:21:17 PDT,"32.5 km (  20.2 mi) SE  ( 144. azimuth) from Canby, OR",45.0272,-122.4458,12.1,7.5
60389721,1.6,1327533356.46,2012/01/25 23:15:56,2012/01/25 15:15:56 PST,"12.5 km (   7.8 mi) NE  (  53. azimuth) from North Bend, WA",47.5652,-121.6528,14.9,9.2
60479011,2.3,1350767870.37,2012/10/20 21:17:50,2012/10/20 14:17:50 PDT,"67.6 km (  42.0 mi) W   ( 267. azimuth) from Penticton, BC",49.4707,-120.5175,0.0,0.0
60806396,2.5,1402442267.13,2014/06/10 23:17:47,2014/06/10 16:17:47 PDT,"26.8 km (  16.7 mi) SSE ( 149. azimuth) from Darrington, WA",48.0462,-121.4153,7.7,4.8
60393411,2.5,1328305545.52,2012/02/03 21:45:45,2012/02/03 13:45:45 PST,"11.2 km (   6.9 mi) W   ( 279. azimuth) from Seattle, WA",47.6183,-122.4812,25.4,15.7
60995702,0.9,1430605084.34,2015/05/02 22:18:04,2015/05/02 15:18:04 PDT,"40.3 km (  25.1 mi) S   ( 171. azimuth) from Morton, WA",46.2003,-122.1898,3.8,2.4
60405387,0.7,1337771656.86,2012/05/23 11:14:16,2012/05/23 04:14:16 PDT,"23.7 km (  14.7 mi) SSW ( 197. azimuth) from Morton, WA",46.3552,-122.3675,10.6,6.6
60846112,1.8,1408190307.6,2014/08/16 11:58:27,2014/08/16 04:58:27 PDT,"23.2 km (  14.4 mi) E   (  87. azimuth) from Monroe, WA",47.868,-121.6608,12.5,7.8
60818252,0.7,1405432493.09,2014/07/15 13:54:53,2014/07/15 06:54:53 PDT,"26.9 km (  16.7 mi) E   (  98. azimuth) from Eatonville, WA",46.8328,-121.9153,11.8,7.3
10806993,1.2,1286976040.93,2010/10/13 13:20:40,2010/10/13 06:20:40 PDT,"53.7 km (  33.4 mi) WSW ( 240. azimuth) from The Dalles, OR",45.3512,-121.7672,6.3,3.9
60809136,0.6,1402815196.42,2014/06/15 06:53:16,2014/06/14 23:53:16 PDT,"40.3 km (  25.0 mi) S   ( 170. azimuth) from Morton, WA",46.2012,-122.1873,4.3,2.6
10800558,1.4,1280392195.39,2010/07/29 08:29:55,2010/07/29 01:29:55 PDT,"5.1 km (   3.2 mi) NNE (  25. azimuth) from North Bend, WA",47.5382,-121.7568,18.5,11.5
60989222,1.6,1429496267.67,2015/04/20 02:17:47,2015/04/19 19:17:47 PDT,"10.6 km (   6.6 mi) NNW ( 332. azimuth) from Entiat, WA",47.7453,-120.2898,0.6,0.4
10813758,1.4,1304635972.49,2011/05/05 22:52:52,2011/05/05 15:52:52 PDT,"12.8 km (   8.0 mi) NE  (  42. azimuth) from Monroe, WA",47.9427,-121.8570,16.6,10.3
60579772,1.0,1377502036.08,2013/08/26 07:27:16,2013/08/26 00:27:16 PDT,"38.6 km (  24.0 mi) E   (  91. azimuth) from Eatonville, WA",46.8613,-121.7580,0.9,0.5
60101308,0.7,1417776915.81,2014/12/05 10:55:15,2014/12/05 02:55:15 PST,"57.4 km (  35.7 mi) WNW ( 294. azimuth) from The Dalles, OR",45.803,-121.8498,9.4,5.9
10831343,1.2,1321540384.3,2011/11/17 14:33:04,2011/11/17 06:33:04 PST,"9.0 km (   5.6 mi) ESE ( 121. azimuth) from Bellingham, WA",48.7212,-122.3783,17.2,10.7
10810078,1.4,1291985885.83,2010/12/10 12:58:05,2010/12/10 04:58:05 PST,"12.9 km (   8.0 mi) NW  ( 321. azimuth) from Friday Harbor, WA",48.6255,-123.1145,12.8,7.9
